"date","time","ID1","behavior","ID2"
"24/04/2018","14:36:54","Morami","groom","Tushi"
"24/04/2018","14:37:47","Ghineau","groom","Jing"
"24/04/2018","14:37:51","Jing","groom","Roosje"
"24/04/2018","14:39:12","Moni","groom","Tushi"
"24/04/2018","14:39:46","Moni","groom","Morami"
"24/04/2018","14:40:11","Roosje","groom","Raimee"
"26/04/2018","15:36:02","Giambo","groom","Gaby"
"26/04/2018","15:36:09","Erika","groom","Gaby"
"26/04/2018","15:39:10","Tushi","groom","Gaby"
"26/04/2018","15:39:47","Morami","groom","Raimee"
"30/04/2018","15:59:14","Jing","groom","Raimee"
"30/04/2018","16:02:23","Jing","groom","Jimmie"
"30/04/2018","16:16:23","Giambo","groom","Roosje"
"30/04/2018","16:17:11","Roosje","groom","Raimee"
"30/04/2018","16:19:27","Giambo","groom","Roosje"
"01/05/2018","13:57:28","Jing","groom","Giambo"
"01/05/2018","14:07:06","Tesua","groom","Jimmie"
"01/05/2018","14:33:14","Moni","groom","Morami"
"01/05/2018","15:09:00","Ghineau","groom","Moni"
"03/05/2018","10:23:01","Ghineau","groom","Jimmie"
"04/05/2018","12:23:45","Moniek","groom","Tushi"
"04/05/2018","12:29:16","Raimee","groom","Morami"
"04/05/2018","12:37:24","Roosje","groom","Raimee"
"04/05/2018","12:49:00","Tesua","groom","Jimmie"
"04/05/2018","13:43:31","Tesua","groom","Gaby"
"07/05/2018","14:38:11","Fons","groom","Tushi"
"07/05/2018","14:42:59","Giambo","groom","Erika"
"07/05/2018","15:07:55","Roosje","groom","Erika"
"08/05/2018","16:38:41","Tushi","groom","Moni"
"11/05/2018","12:15:48","Fons","groom","Ghineau"
"11/05/2018","12:24:53","Fons","groom","Erika"
"11/05/2018","12:24:56","Tushi","groom","Giambo"
"11/05/2018","13:04:44","Tushi","groom","Moni"
"11/05/2018","13:25:54","Fons","groom","Giambo"
"11/05/2018","13:27:48","Ghineau","groom","Tushi"
"14/05/2018","14:21:05","Gaby","groom","Ghineau"
"14/05/2018","14:34:14","Geisha","groom","Morami"
"14/05/2018","14:51:10","Roosje","groom","Ghineau"
"14/05/2018","15:02:17","Geisha","groom","Ghineau"
"14/05/2018","15:10:33","Raimee","groom","Morami"
"15/05/2018","12:17:59","Fons","groom","Raimee"
"15/05/2018","12:19:23","Tushi","groom","Moni"
"15/05/2018","12:21:57","Giambo","groom","Tesua"
"15/05/2018","12:25:44","Fons","groom","Jing"
"15/05/2018","12:27:33","Tushi","groom","Moni"
"15/05/2018","12:27:37","Moni","groom","Ghineau"
"15/05/2018","13:14:12","Fons","groom","Raimee"
"15/05/2018","13:19:58","Ghineau","groom","Giambo"
"15/05/2018","13:20:54","Giambo","groom","Tesua"
"15/05/2018","13:23:55","Jing","groom","Gaby"
"15/05/2018","13:24:14","Roosje","groom","Raimee"
"15/05/2018","13:30:37","Giambo","groom","Tesua"
"15/05/2018","13:41:23","Morami","groom","Gaby"
"15/05/2018","13:41:45","Roosje","groom","Raimee"
"15/05/2018","13:41:51","Giambo","groom","Tesua"
"17/05/2018","14:09:22","Tesua","groom","Morami"
"17/05/2018","14:38:57","Tesua","groom","Tushi"
"17/05/2018","14:42:40","Tushi","groom","Gaby"
"17/05/2018","14:51:24","Erika","groom","Gaby"
"17/05/2018","15:16:08","Tushi","groom","Gaby"
"18/05/2018","15:38:19","Roosje","groom","Raimee"
"18/05/2018","15:43:50","Roosje","groom","Raimee"
"18/05/2018","16:03:47","Erika","groom","Gaby"
"18/05/2018","16:03:56","Tushi","groom","Gaby"
"18/05/2018","16:05:57","Giambo","groom","Tushi"
"18/05/2018","16:06:14","Tushi","groom","Gaby"
"18/05/2018","16:06:37","Moniek","groom","Tesua"
"18/05/2018","16:11:46","Moniek","groom","Morami"
"18/05/2018","16:15:08","Tushi","groom","Gaby"
"18/05/2018","16:15:12","Giambo","groom","Tushi"
"18/05/2018","16:15:23","Moni","groom","Giambo"
"18/05/2018","16:26:37","Roosje","groom","Raimee"
"18/05/2018","16:27:40","Jing","groom","Raimee"
"18/05/2018","16:27:53","Giambo","groom","Jing"
"18/05/2018","16:27:56","Roosje","groom","Raimee"
"18/05/2018","16:28:47","Jing","groom","Raimee"
"18/05/2018","16:28:55","Raimee","groom","Fons"
"18/05/2018","16:28:58","Fons","groom","Jing"
"18/05/2018","16:29:41","Tesua","groom","Fons"
"18/05/2018","16:29:46","Ghineau","groom","Tushi"
"18/05/2018","16:31:45","Moni","groom","Ghineau"
"18/05/2018","16:31:48","Erika","groom","Gaby"
"18/05/2018","16:41:41","Geisha","groom","Jing"
"18/05/2018","16:42:19","Tushi","groom","Roosje"
"18/05/2018","16:46:12","Tushi","groom","Gaby"
"18/05/2018","16:48:30","Geisha","groom","Raimee"
"18/05/2018","16:49:49","Tushi","groom","Gaby"
"18/05/2018","16:49:55","Roosje","groom","Raimee"
"18/05/2018","16:51:28","Moni","groom","Giambo"
"18/05/2018","16:54:11","Erika","groom","Jimmie"
"18/05/2018","16:54:34","Geisha","groom","Raimee"
"18/05/2018","16:54:44","Jing","groom","Raimee"
"18/05/2018","16:55:40","Roosje","groom","Raimee"
"18/05/2018","16:56:01","Geisha","groom","Jing"
"18/05/2018","16:57:17","Jing","groom","Giambo"
"18/05/2018","16:57:37","Jing","groom","Raimee"
"18/05/2018","16:58:27","Giambo","groom","Tushi"
"18/05/2018","16:58:39","Moni","groom","Giambo"
"18/05/2018","16:58:57","Roosje","groom","Raimee"
"18/05/2018","16:59:42","Moniek","groom","Morami"
"22/05/2018","12:26:04","Morami","groom","Moniek"
"22/05/2018","12:26:59","Morami","groom","Moniek"
"22/05/2018","12:33:45","Tushi","groom","Gaby"
"22/05/2018","12:36:37","Tushi","groom","Gaby"
"22/05/2018","13:30:10","Tesua","groom","Jimmie"
"22/05/2018","13:30:38","Tesua","groom","Giambo"
"22/05/2018","13:31:19","Tesua","groom","Jimmie"
"22/05/2018","13:43:14","Fons","groom","Ghineau"
"24/05/2018","10:10:40","Giambo","groom","Gaby"
"24/05/2018","10:11:28","Jing","groom","Tushi"
"24/05/2018","10:19:57","Tushi","groom","Geisha"
"24/05/2018","10:54:04","Tushi","groom","Fons"
"24/05/2018","10:56:45","Fons","groom","Tushi"
"24/05/2018","11:04:52","Gaby","groom","Ghineau"
"24/05/2018","11:05:09","Tesua","groom","Moniek"
"24/05/2018","11:18:26","Raimee","groom","Morami"
"24/05/2018","11:24:04","Tushi","groom","Raimee"
"24/05/2018","11:29:24","Tushi","groom","Raimee"
"25/05/2018","10:05:41","Tesua","groom","Tushi"
"25/05/2018","10:21:49","Moni","groom","Ghineau"
"25/05/2018","10:43:30","Moni","groom","Morami"
"25/05/2018","10:44:43","Ghineau","groom","Tesua"
"25/05/2018","11:29:14","Fons","groom","Tushi"
"28/05/2018","11:21:47","Ghineau","groom","Erika"
"28/05/2018","11:22:56","Roosje","groom","Erika"
"28/05/2018","11:24:29","Jing","groom","Gaby"
"28/05/2018","11:27:42","Ghineau","groom","Erika"
"28/05/2018","11:35:02","Roosje","groom","Erika"
"28/05/2018","11:53:57","Moni","groom","Giambo"
"28/05/2018","11:54:14","Jing","groom","Gaby"
"28/05/2018","12:06:48","Jing","groom","Gaby"
"28/05/2018","12:07:31","Fons","groom","Roosje"
"28/05/2018","12:17:46","Giambo","groom","Moni"
"28/05/2018","12:29:37","Raimee","groom","Tushi"
"28/05/2018","12:32:01","Jing","groom","Gaby"
