"date","hour","time","ID1","behavior","ID2"
"27.2.2020",21,"13:30","Roosje","prox","Geisha"
"27.2.2020",21,"13:30","Tesua","prox","Morami"
"27.2.2020",21,"13:30","Morami","prox","Jimmie"
"27.2.2020",21,"13:32","Tushi","groom","Giambo"
"27.2.2020",21,"13:34","Fons","groom","Ghineau"
"27.2.2020",21,"13:37","Ghineau","groom","Giambo"
"27.2.2020",21,"13:38","Fons","groom","Giambo"
"27.2.2020",21,"13:44","Tushi","groom","Moni"
"27.2.2020",21,"13:45","Ghineau","prox","Giambo"
"27.2.2020",21,"13:45","Giambo","prox","Moni"
"27.2.2020",21,"13:45","Giambo","prox","Tushi"
"27.2.2020",21,"13:45","Ghineau","prox","Tushi"
"27.2.2020",21,"13:45","Moni","prox","Tushi"
"27.2.2020",21,"13:45","Morami","groom","Gaby"
"27.2.2020",21,"13:49","Tesua","groom","Giambo"
"27.2.2020",21,"14:00","Tushi","prox","Jimmie"
"27.2.2020",21,"14:00","Raimee","prox","Jing"
"27.2.2020",21,"14:00","Raimee","prox","Ghineau"
"27.2.2020",21,"14:00","Ghineau","prox","Jing"
"27.2.2020",21,"14:00","Moni","prox","Morami"
"27.2.2020",21,"14:00","Moni","prox","Moniek"
"27.2.2020",21,"14:00","Moniek","prox","Morami"
"27.2.2020",21,"14:00","Moni","prox","Gaby"
"27.2.2020",21,"14:00","Morami","prox","Gaby"
"27.2.2020",21,"14:00","Moniek","prox","Gaby"
"28.2.2020",22,"10:30","Tesua","prox","Moniek"
"28.2.2020",22,"10:30","Roosje","prox","Ghineau"
"28.2.2020",22,"10:30","Raimee","prox","Fons"
"28.2.2020",22,"10:30","Geisha","prox","Fons"
"28.2.2020",22,"10:30","Raimee","prox","Geisha"
"28.2.2020",22,"10:30","Moni","prox","Gaby"
"28.2.2020",22,"10:38","Ghineau","groom","Jimmie"
"28.2.2020",22,"10:45","Tushi","prox","Tesua"
"28.2.2020",22,"10:45","Tesua","prox","Jimmie"
"28.2.2020",22,"10:45","Tesua","prox","Moniek"
"28.2.2020",22,"10:45","Moniek","prox","Jimmie"
"28.2.2020",22,"10:45","Moniek","prox","Raimee"
"28.2.2020",22,"10:45","Roosje","prox","Gaby"
"28.2.2020",22,"10:45","Roosje","prox","Geisha"
"28.2.2020",22,"10:45","Gaby","prox","Geisha"
"28.2.2020",22,"10:48","Ghineau","groom","Jing"
"28.2.2020",22,"10:52","Morami","groom","Jing"
"28.2.2020",22,"10:56","Ghineau","groom","Jing"
"28.2.2020",22,"11:00","Erika","prox","Giambo"
"28.2.2020",22,"11:00","Tushi","prox","Tesua"
"28.2.2020",22,"11:00","Tesua","prox","Jimmie"
"28.2.2020",22,"11:00","Jimmie","prox","Moniek"
"28.2.2020",22,"11:00","Moniek","prox","Raimee"
"28.2.2020",22,"11:00","Tesua","prox","Moniek"
"28.2.2020",22,"11:00","Geisha","prox","Gaby"
"28.2.2020",22,"11:00","Geisha","prox","Roosje"
"28.2.2020",22,"11:00","Roosje","prox","Gaby"
"28.2.2020",22,"11:00","Ghineau","prox","Jing"
"28.2.2020",22,"11:00","Jing","prox","Morami"
"28.2.2020",22,"11:00","Ghineau","prox","Morami"
"28.2.2020",22,"11:15","Tesua","prox","Moniek"
"28.2.2020",22,"11:15","Ghineau","prox","Jing"
"28.2.2020",22,"11:15","Tushi","prox","Tesua"
"28.2.2020",22,"11:15","Tesua","prox","Jimmie"
"28.2.2020",22,"11:15","Jimmie","prox","Moniek"
"28.2.2020",22,"11:15","Moniek","prox","Raimee"
"28.2.2020",22,"11:15","Roosje","prox","Fons"
"28.2.2020",22,"11:15","Roosje","prox","Geisha"
"28.2.2020",22,"11:15","Fons","prox","Geisha"
"28.2.2020",22,"11:30","Tushi","prox","Tesua"
"28.2.2020",22,"11:30","Tesua","prox","Jimmie"
"28.2.2020",22,"11:30","Jimmie","prox","Moniek"
"28.2.2020",22,"11:30","Tesua","prox","Moniek"
"28.2.2020",22,"11:30","Moniek","prox","Raimee"
"28.2.2020",22,"11:30","Roosje","prox","Fons"
"28.2.2020",22,"11:30","Fons","prox","Geisha"
"28.2.2020",22,"11:30","Roosje","prox","Geisha"
"2.3.2020",23,"10:30","Giambo","prox","Ghineau"
"2.3.2020",23,"10:30","Jing","prox","Morami"
"2.3.2020",23,"10:30","Jimmie","prox","Tushi"
"2.3.2020",23,"10:30","Geisha","prox","Raimee"
"2.3.2020",23,"10:30","Raimee","prox","Roosje"
"2.3.2020",23,"10:30","Jing","groom","Morami"
"2.3.2020",23,"10:31","Moniek","groom","Jing"
"2.3.2020",23,"10:31","Ghineau","groom","Giambo"
"2.3.2020",23,"10:32","Moniek","groom","Giambo"
"2.3.2020",23,"10:38","Morami","groom","Moniek"
"2.3.2020",23,"10:38","Giambo","groom","Morami"
"2.3.2020",23,"10:45","Giambo","prox","Morami"
"2.3.2020",23,"10:45","Giambo","prox","Moniek"
"2.3.2020",23,"10:45","Morami","prox","Moniek"
"2.3.2020",23,"10:45","Morami","prox","Ghineau"
"2.3.2020",23,"10:45","Moniek","prox","Ghineau"
"2.3.2020",23,"10:45","Jimmie","prox","Tushi"
"2.3.2020",23,"10:45","Geisha","prox","Raimee"
"2.3.2020",23,"10:45","Raimee","prox","Roosje"
"2.3.2020",23,"11:00","Giambo","prox","Morami"
"2.3.2020",23,"11:00","Tushi","prox","Jimmie"
"2.3.2020",23,"11:00","Geisha","prox","Raimee"
"2.3.2020",23,"11:00","Raimee","prox","Roosje"
"2.3.2020",23,"11:00","Ghineau","prox","Jing"
"2.3.2020",23,"11:00","Jing","prox","Gaby"
"2.3.2020",23,"11:15","Ghineau","prox","Jing"
"2.3.2020",23,"11:15","Jing","prox","Gaby"
"2.3.2020",23,"11:15","Roosje","prox","Raimee"
"2.3.2020",23,"11:15","Raimee","prox","Geisha"
"2.3.2020",23,"11:30","Morami","prox","Giambo"
"2.3.2020",23,"11:30","Ghineau","prox","Jing"
"2.3.2020",23,"11:30","Jing","prox","Gaby"
"2.3.2020",23,"11:30","Roosje","prox","Raimee"
"2.3.2020",23,"11:30","Raimee","prox","Geisha"
"2.3.2020",24,"13:00","Jing","prox","Moniek"
"2.3.2020",24,"13:00","Erika","prox","Raimee"
"2.3.2020",24,"13:00","Ghineau","prox","Morami"
"2.3.2020",24,"13:14","Ghineau","groom","Raimee"
"2.3.2020",24,"13:15","Ghineau","prox","Raimee"
"2.3.2020",24,"13:15","Raimee","prox","Gaby"
"2.3.2020",24,"13:15","Morami","prox","Geisha"
"2.3.2020",24,"13:15","Fons","groom","Raimee"
"2.3.2020",24,"13:15","Ghineau","groom","Raimee"
"2.3.2020",24,"13:29","Ghineau","groom","Jimmie"
"2.3.2020",24,"13:30","Ghineau","prox","Jimmie"
"2.3.2020",24,"13:30","Jimmie","prox","Moniek"
"2.3.2020",24,"13:30","Ghineau","prox","Moniek"
"2.3.2020",24,"13:30","Tesua","prox","Tushi"
"2.3.2020",24,"13:30","Tushi","prox","Roosje"
"2.3.2020",24,"13:30","Tushi","prox","Raimee"
"2.3.2020",24,"13:30","Roosje","prox","Raimee"
"2.3.2020",24,"13:31","Moniek","groom","Jimmie"
"2.3.2020",24,"13:41","Moniek","groom","Jimmie"
"2.3.2020",24,"13:44","Moniek","groom","Jimmie"
"2.3.2020",24,"13:45","Ghineau","prox","Jimmie"
"2.3.2020",24,"13:45","Ghineau","prox","Moniek"
"2.3.2020",24,"13:45","Jimmie","prox","Moniek"
"2.3.2020",24,"13:45","Tesua","prox","Tushi"
"2.3.2020",24,"13:45","Tushi","prox","Roosje"
"2.3.2020",24,"13:45","Roosje","prox","Raimee"
"2.3.2020",24,"13:45","Tushi","prox","Raimee"
"2.3.2020",24,"13:54","Moniek","groom","Ghineau"
"2.3.2020",24,"13:57","Moniek","groom","Giambo"
"2.3.2020",24,"14:00","Tesua","prox","Jimmie"
"2.3.2020",24,"14:00","Tesua","prox","Tushi"
"2.3.2020",24,"14:00","Tushi","prox","Roosje"
"2.3.2020",24,"14:00","Tushi","prox","Raimee"
"2.3.2020",24,"14:00","Raimee","prox","Roosje"
"5.3.2020",25,"13:30","Ghineau","prox","Gaby"
"5.3.2020",25,"13:30","Tesua","prox","Jimmie"
"5.3.2020",25,"13:30","Jimmie","prox","Geisha"
"5.3.2020",25,"13:30","Morami","prox","Moniek"
"5.3.2020",25,"13:30","Morami","groom","Moniek"
"5.3.2020",25,"13:34","Erika","groom","Giambo"
"5.3.2020",25,"13:37","Raimee","groom","Roosje"
"5.3.2020",25,"13:38","Gaby","groom","Ghineau"
"5.3.2020",25,"13:43","Giambo","groom","Ghineau"
"5.3.2020",25,"13:44","Gaby","groom","Giambo"
"5.3.2020",25,"13:45","Gaby","prox","Giambo"
"5.3.2020",25,"13:45","Giambo","prox","Ghineau"
"5.3.2020",25,"13:45","Gaby","prox","Ghineau"
"5.3.2020",25,"13:45","Fons","prox","Raimee"
"5.3.2020",25,"13:45","Moni","prox","Roosje"
"5.3.2020",25,"13:45","Roosje","prox","Jimmie"
"5.3.2020",25,"13:45","Jimmie","prox","Geisha"
"5.3.2020",25,"13:45","Geisha","prox","Roosje"
"5.3.2020",25,"13:45","Moni","prox","Jimmie"
"5.3.2020",25,"13:45","Moni","groom","Roosje"
"5.3.2020",25,"13:51","Ghineau","groom","Giambo"
"5.3.2020",25,"13:57","Moni","groom","Gaby"
"5.3.2020",25,"13:59","Tushi","groom","Giambo"
"5.3.2020",25,"13:59","Jing","groom","Tushi"
"5.3.2020",25,"14:00","Morami","prox","Raimee"
"5.3.2020",25,"14:00","Raimee","prox","Erika"
"5.3.2020",25,"14:00","Morami","prox","Erika"
"5.3.2020",25,"14:00","Jing","prox","Tushi"
"5.3.2020",25,"14:00","Jing","prox","Giambo"
"5.3.2020",25,"14:00","Giambo","prox","Tushi"
"5.3.2020",25,"14:00","Giambo","prox","Ghineau"
"5.3.2020",25,"14:00","Moni","prox","Gaby"
"5.3.2020",25,"14:00","Gaby","prox","Roosje"
"5.3.2020",25,"14:00","Moni","prox","Roosje"
"5.3.2020",25,"14:00","Roosje","prox","Jimmie"
"5.3.2020",25,"14:00","Gaby","prox","Jimmie"
"5.3.2020",25,"14:00","Jimmie","prox","Geisha"
"5.3.2020",25,"14:04","Raimee","groom","Morami"
"5.3.2020",25,"14:07","Tushi","groom","Giambo"
"5.3.2020",25,"14:07","Ghineau","groom","Giambo"
"5.3.2020",25,"14:09","Erika","groom","Roosje"
"5.3.2020",25,"14:09","Gaby","groom","Raimee"
"5.3.2020",25,"14:10","Geisha","groom","Morami"
"5.3.2020",25,"14:11","Roosje","groom","Raimee"
"5.3.2020",25,"14:11","Tesua","groom","Jimmie"
"5.3.2020",25,"14:12","Raimee","groom","Roosje"
"5.3.2020",25,"14:13","Gaby","groom","Erika"
"5.3.2020",25,"14:13","Raimee","groom","Roosje"
"5.3.2020",25,"14:14","Geisha","groom","Morami"
"5.3.2020",25,"14:15","Gaby","prox","Erika"
"5.3.2020",25,"14:15","Erika","prox","Morami"
"5.3.2020",25,"14:15","Erika","prox","Geisha"
"5.3.2020",25,"14:15","Morami","prox","Geisha"
"5.3.2020",25,"14:15","Roosje","prox","Raimee"
"5.3.2020",25,"14:15","Roosje","prox","Jimmie"
"5.3.2020",25,"14:15","Raimee","prox","Jimmie"
"5.3.2020",25,"14:15","Tesua","prox","Jimmie"
"5.3.2020",25,"14:15","Tesua","prox","Raimee"
"5.3.2020",25,"14:15","Tushi","prox","Ghineau"
"5.3.2020",25,"14:15","Tushi","prox","Giambo"
"5.3.2020",25,"14:15","Ghineau","prox","Giambo"
"5.3.2020",25,"14:16","Jimmie","groom","Roosje"
"5.3.2020",25,"14:18","Moniek","groom","Morami"
"5.3.2020",25,"14:19","Moni","groom","Moniek"
"5.3.2020",25,"14:22","Jimmie","groom","Roosje"
"5.3.2020",25,"14:22","Raimee","groom","Roosje"
"5.3.2020",25,"14:22","Moniek","groom","Morami"
"5.3.2020",25,"14:25","Morami","groom","Moniek"
"5.3.2020",25,"14:25","Geisha","groom","Morami"
"5.3.2020",25,"14:27","Moniek","groom","Morami"
"5.3.2020",25,"14:28","Moni","groom","Moniek"
"5.3.2020",25,"14:30","Raimee","prox","Roosje"
"5.3.2020",25,"14:30","Raimee","prox","Tesua"
"5.3.2020",25,"14:30","Roosje","prox","Tesua"
"5.3.2020",25,"14:30","Jimmie","prox","Roosje"
"5.3.2020",25,"14:30","Jimmie","prox","Tesua"
"5.3.2020",25,"14:30","Moni","prox","Moniek"
"5.3.2020",25,"14:30","Moni","prox","Morami"
"5.3.2020",25,"14:30","Moniek","prox","Morami"
"5.3.2020",25,"14:30","Moniek","prox","Geisha"
"5.3.2020",25,"14:30","Erika","prox","Morami"
"5.3.2020",25,"14:30","Erika","prox","Geisha"
"5.3.2020",25,"14:30","Erika","prox","Gaby"
"5.3.2020",25,"14:30","Ghineau","prox","Giambo"
"5.3.2020",25,"14:30","Giambo","prox","Tushi"
"6.3.2020",26,"10:30","Moniek","prox","Erika"
"6.3.2020",26,"10:30","Erika","prox","Gaby"
"6.3.2020",26,"10:30","Gaby","prox","Moniek"
"6.3.2020",26,"10:30","Moni","prox","Raimee"
"6.3.2020",26,"10:30","Moni","prox","Jimmie"
"6.3.2020",26,"10:30","Moni","prox","Fons"
"6.3.2020",26,"10:30","Raimee","prox","Fons"
"6.3.2020",26,"10:30","Raimee","prox","Jimmie"
"6.3.2020",26,"10:30","Fons","prox","Jimmie"
"6.3.2020",26,"10:30","Jimmie","prox","Roosje"
"6.3.2020",26,"10:30","Raimee","prox","Roosje"
"6.3.2020",26,"10:30","Roosje","prox","Tesua"
"6.3.2020",26,"10:30","Roosje","prox","Geisha"
"6.3.2020",26,"10:30","Geisha","prox","Morami"
"6.3.2020",26,"10:30","Geisha","prox","Tesua"
"6.3.2020",26,"10:30","Morami","prox","Tesua"
"6.3.2020",26,"10:30","Tesua","prox","Giambo"
"6.3.2020",26,"10:30","Geisha","prox","Giambo"
"6.3.2020",26,"10:30","Morami","prox","Giambo"
"6.3.2020",26,"10:30","Morami","prox","Jing"
"6.3.2020",26,"10:30","Fons","prox","Jing"
"6.3.2020",26,"10:30","Geisha","prox","Jing"
"6.3.2020",26,"10:30","Ghineau","prox","Jing"
"6.3.2020",26,"10:30","Giambo","prox","Jing"
"6.3.2020",26,"10:30","Fons","groom","Raimee"
"6.3.2020",26,"10:35","Roosje","groom","Jimmie"
"6.3.2020",26,"10:36","Raimee","groom","Roosje"
"6.3.2020",26,"10:37","Roosje","groom","Giambo"
"6.3.2020",26,"10:43","Ghineau","groom","Raimee"
"6.3.2020",26,"10:45","Moniek","prox","Gaby"
"6.3.2020",26,"10:45","Moniek","prox","Gaby"
"6.3.2020",26,"10:45","Erika","prox","Gaby"
"6.3.2020",26,"10:45","Moni","prox","Jimmie"
"6.3.2020",26,"10:45","Moni","prox","Fons"
"6.3.2020",26,"10:45","Jimmie","prox","Fons"
"6.3.2020",26,"10:45","Jimmie","prox","Tesua"
"6.3.2020",26,"10:45","Tesua","prox","Geisha"
"6.3.2020",26,"10:45","Geisha","prox","Morami"
"6.3.2020",26,"10:45","Tesua","prox","Giambo"
"6.3.2020",26,"10:45","Giambo","prox","Geisha"
"6.3.2020",26,"10:45","Giambo","prox","Morami"
"6.3.2020",26,"10:45","Giambo","prox","Roosje"
"6.3.2020",26,"10:45","Roosje","prox","Geisha"
"6.3.2020",26,"10:45","Roosje","prox","Morami"
"6.3.2020",26,"10:45","Roosje","prox","Raimee"
"6.3.2020",26,"10:45","Giambo","prox","Raimee"
"6.3.2020",26,"10:45","Raimee","prox","Ghineau"
"6.3.2020",26,"10:45","Ghineau","prox","Giambo"
"6.3.2020",26,"10:45","Ghineau","prox","Roosje"
"6.3.2020",26,"10:45","Ghineau","prox","Jing"
"6.3.2020",26,"10:45","Jing","prox","Raimee"
"6.3.2020",26,"10:45","Giambo","groom","Tesua"
"6.3.2020",26,"10:53","Fons","groom","Raimee"
"6.3.2020",26,"11:00","Tushi","prox","Gaby"
"6.3.2020",26,"11:00","Jing","prox","Roosje"
"6.3.2020",26,"11:00","Roosje","prox","Giambo"
"6.3.2020",26,"11:00","Giambo","prox","Morami"
"6.3.2020",26,"11:00","Giambo","prox","Geisha"
"6.3.2020",26,"11:00","Geisha","prox","Tesua"
"6.3.2020",26,"11:00","Giambo","prox","Tesua"
"6.3.2020",26,"11:00","Morami","prox","Tesua"
"6.3.2020",26,"11:00","Geisha","prox","Fons"
"6.3.2020",26,"11:00","Morami","prox","Fons"
"6.3.2020",26,"11:00","Tesua","prox","Fons"
"6.3.2020",26,"11:00","Jimmie","prox","Fons"
"6.3.2020",26,"11:00","Jimmie","prox","Tesua"
"6.3.2020",26,"11:00","Jimmie","prox","Raimee"
"6.3.2020",26,"11:00","Fons","prox","Raimee"
"6.3.2020",26,"11:00","Raimee","prox","Moni"
"6.3.2020",26,"11:00","Jimmie","prox","Moni"
"6.3.2020",26,"11:00","Fons","prox","Moni"
"6.3.2020",26,"11:02","Geisha","groom","Morami"
"6.3.2020",26,"11:10","Jing","groom","Raimee"
"6.3.2020",26,"11:15","Jing","prox","Raimee"
"6.3.2020",26,"11:15","Raimee","prox","Giambo"
"6.3.2020",26,"11:15","Giambo","prox","Morami"
"6.3.2020",26,"11:15","Giambo","prox","Geisha"
"6.3.2020",26,"11:15","Giambo","prox","Tesua"
"6.3.2020",26,"11:15","Fons","prox","Jimmie"
"6.3.2020",26,"11:15","Fons","prox","Tesua"
"6.3.2020",26,"11:15","Fons","prox","Geisha"
"6.3.2020",26,"11:15","Geisha","prox","Morami"
"6.3.2020",26,"11:15","Morami","prox","Tesua"
"6.3.2020",26,"11:15","Geisha","prox","Tesua"
"6.3.2020",26,"11:15","Tesua","prox","Jimmie"
"6.3.2020",26,"11:15","Tushi","prox","Gaby"
"6.3.2020",26,"11:21","Geisha","groom","Morami"
"6.3.2020",26,"11:30","Jing","prox","Raimee"
"6.3.2020",26,"11:30","Jing","prox","Morami"
"6.3.2020",26,"11:30","Raimee","prox","Morami"
"6.3.2020",26,"11:30","Morami","prox","Geisha"
"6.3.2020",26,"11:30","Morami","prox","Giambo"
"6.3.2020",26,"11:30","Geisha","prox","Giambo"
"6.3.2020",26,"11:30","Giambo","prox","Raimee"
"6.3.2020",26,"11:30","Roosje","prox","Geisha"
"6.3.2020",26,"11:30","Roosje","prox","Giambo"
"6.3.2020",26,"11:30","Giambo","prox","Jimmie"
"6.3.2020",26,"11:30","Jimmie","prox","Roosje"
"6.3.2020",26,"11:30","Roosje","prox","Moni"
"6.3.2020",26,"11:30","Jimmie","prox","Moni"
"6.3.2020",27,"12:30","Ghineau","prox","Fons"
"6.3.2020",27,"12:30","Tushi","prox","Jing"
"6.3.2020",27,"12:30","Tushi","prox","Geisha"
"6.3.2020",27,"12:30","Geisha","prox","Jing"
"6.3.2020",27,"12:30","Geisha","prox","Giambo"
"6.3.2020",27,"12:30","Giambo","prox","Jing"
"6.3.2020",27,"12:30","Giambo","prox","Gaby"
"6.3.2020",27,"12:30","Tushi","groom","Jing"
"6.3.2020",27,"12:31","Tesua","groom","Tushi"
"6.3.2020",27,"12:36","Fons","groom","Jing"
"6.3.2020",27,"12:38","Tesua","groom","Tushi"
"6.3.2020",27,"12:38","Jing","groom","Moni"
"6.3.2020",27,"12:40","Ghineau","groom","Tushi"
"6.3.2020",27,"12:41","Jing","groom","Moni"
"6.3.2020",27,"12:44","Morami","groom","Ghineau"
"6.3.2020",27,"12:45","Fons","prox","Raimee"
"6.3.2020",27,"12:45","Raimee","prox","Gaby"
"6.3.2020",27,"12:45","Gaby","prox","Giambo"
"6.3.2020",27,"12:45","Raimee","prox","Giambo"
"6.3.2020",27,"12:45","Giambo","prox","Geisha"
"6.3.2020",27,"12:45","Geisha","prox","Roosje"
"6.3.2020",27,"12:45","Giambo","prox","Roosje"
"6.3.2020",27,"12:45","Geisha","prox","Jimmie"
"6.3.2020",27,"12:45","Jing","prox","Moni"
"6.3.2020",27,"12:45","Jimmie","prox","Moni"
"6.3.2020",27,"12:45","Giambo","prox","Jimmie"
"6.3.2020",27,"12:45","Roosje","prox","Moni"
"6.3.2020",27,"12:45","Roosje","prox","Tesua"
"6.3.2020",27,"12:45","Roosje","prox","Tushi"
"6.3.2020",27,"12:45","Jing","prox","Jimmie"
"6.3.2020",27,"12:45","Moni","prox","Tesua"
"6.3.2020",27,"12:45","Tesua","prox","Tushi"
"6.3.2020",27,"12:45","Tushi","prox","Moni"
"6.3.2020",27,"12:45","Moni","prox","Morami"
"6.3.2020",27,"12:45","Jimmie","prox","Morami"
"6.3.2020",27,"12:45","Morami","prox","Jing"
"6.3.2020",27,"12:45","Jing","prox","Ghineau"
"6.3.2020",27,"12:45","Ghineau","prox","Morami"
"6.3.2020",27,"12:45","Morami","prox","Tushi"
"6.3.2020",27,"12:45","Jing","prox","Tushi"
"6.3.2020",27,"12:48","Moni","groom","Jimmie"
"6.3.2020",27,"12:49","Giambo","groom","Geisha"
"6.3.2020",27,"12:50","Gaby","groom","Erika"
"6.3.2020",27,"12:52","Jimmie","groom","Moni"
"6.3.2020",27,"12:52","Moni","groom","Morami"
"6.3.2020",27,"12:58","Ghineau","groom","Moni"
"6.3.2020",27,"12:59","Tushi","groom","Morami"
"6.3.2020",27,"13:00","Jing","prox","Morami"
"6.3.2020",27,"13:00","Morami","prox","Tushi"
"6.3.2020",27,"13:00","Morami","prox","Tesua"
"6.3.2020",27,"13:00","Jing","prox","Tesua"
"6.3.2020",27,"13:00","Tesua","prox","Roosje"
"6.3.2020",27,"13:00","Tushi","prox","Roosje"
"6.3.2020",27,"13:00","Roosje","prox","Geisha"
"6.3.2020",27,"13:00","Tesua","prox","Geisha"
"6.3.2020",27,"13:00","Geisha","prox","Giambo"
"6.3.2020",27,"13:00","Giambo","prox","Gaby"
"6.3.2020",27,"13:00","Geisha","prox","Gaby"
"6.3.2020",27,"13:00","Geisha","prox","Erika"
"6.3.2020",27,"13:00","Giambo","prox","Erika"
"6.3.2020",27,"13:00","Gaby","prox","Erika"
"6.3.2020",27,"13:00","Gaby","prox","Raimee"
"6.3.2020",27,"13:00","Erika","prox","Raimee"
"6.3.2020",27,"13:00","Fons","prox","Raimee"
"6.3.2020",27,"13:00","Fons","prox","Gaby"
"6.3.2020",27,"13:00","Erika","prox","Ghineau"
"6.3.2020",27,"13:00","Erika","prox","Moni"
"6.3.2020",27,"13:00","Roosje","prox","Moni"
"6.3.2020",27,"13:00","Ghineau","groom","Moni"
"6.3.2020",27,"13:03","Tesua","groom","Geisha"
"6.3.2020",27,"13:06","Tesua","groom","Giambo"
"6.3.2020",27,"13:06","Moni","groom","Gaby"
"6.3.2020",27,"13:07","Fons","groom","Tesua"
"6.3.2020",27,"13:07","Moni","groom","Tushi"
"6.3.2020",27,"13:11","Tesua","groom","Geisha"
"6.3.2020",27,"13:12","Morami","groom","Geisha"
"6.3.2020",27,"13:13","Tushi","groom","Moni"
"6.3.2020",27,"13:15","Raimee","prox","Fons"
"6.3.2020",27,"13:15","Raimee","prox","Morami"
"6.3.2020",27,"13:15","Morami","prox","Geisha"
"6.3.2020",27,"13:15","Fons","prox","Moni"
"6.3.2020",27,"13:15","Fons","prox","Morami"
"6.3.2020",27,"13:15","Morami","prox","Roosje"
"6.3.2020",27,"13:15","Geisha","prox","Roosje"
"6.3.2020",27,"13:15","Moni","prox","Roosje"
"6.3.2020",27,"13:15","Tushi","prox","Moni"
"6.3.2020",27,"13:15","Tushi","prox","Roosje"
"6.3.2020",27,"13:15","Tushi","prox","Gaby"
"6.3.2020",27,"13:15","Moni","prox","Gaby"
"6.3.2020",27,"13:15","Gaby","prox","Jing"
"6.3.2020",27,"13:15","Jing","prox","Ghineau"
"6.3.2020",27,"13:17","Giambo","groom","Jing"
"6.3.2020",27,"13:18","Roosje","groom","Raimee"
"6.3.2020",27,"13:22","Tesua","groom","Giambo"
"6.3.2020",27,"13:25","Ghineau","groom","Tesua"
"6.3.2020",27,"13:25","Jing","groom","Ghineau"
"6.3.2020",27,"13:25","Jing","groom","Geisha"
"6.3.2020",27,"13:25","Ghineau","groom","Jing"
"6.3.2020",27,"13:29","Moniek","groom","Morami"
"6.3.2020",27,"13:30","Gaby","prox","Erika"
"6.3.2020",27,"13:30","Erika","prox","Moni"
"6.3.2020",27,"13:30","Moni","prox","Tushi"
"6.3.2020",27,"13:30","Moni","prox","Jing"
"6.3.2020",27,"13:30","Tushi","prox","Giambo"
"6.3.2020",27,"13:30","Tushi","prox","Tesua"
"6.3.2020",27,"13:30","Giambo","prox","Jing"
"6.3.2020",27,"13:30","Jing","prox","Roosje"
"6.3.2020",27,"13:30","Giambo","prox","Roosje"
"6.3.2020",27,"13:30","Giambo","prox","Morami"
"6.3.2020",27,"13:30","Giambo","prox","Geisha"
"6.3.2020",27,"13:30","Tesua","prox","Morami"
"6.3.2020",27,"13:30","Tesua","prox","Geisha"
"6.3.2020",27,"13:30","Moniek","prox","Morami"
"6.3.2020",27,"13:30","Moniek","prox","Geisha"
"6.3.2020",27,"13:30","Morami","prox","Raimee"
"6.3.2020",27,"13:30","Moniek","prox","Raimee"
"6.3.2020",27,"13:30","Morami","prox","Roosje"
"6.3.2020",27,"13:30","Roosje","prox","Raimee"
"6.3.2020",27,"13:30","Raimee","prox","Fons"
"6.3.2020",27,"13:30","Roosje","prox","Fons"
"6.3.2020",28,"14:00","Giambo","prox","Tesua"
"6.3.2020",28,"14:00","Tesua","prox","Geisha"
"6.3.2020",28,"14:00","Geisha","prox","Raimee"
"6.3.2020",28,"14:00","Raimee","prox","Fons"
"6.3.2020",28,"14:00","Tesua","prox","Fons"
"6.3.2020",28,"14:00","Geisha","prox","Fons"
"6.3.2020",28,"14:00","Giambo","prox","Fons"
"6.3.2020",28,"14:00","Geisha","prox","Erika"
"6.3.2020",28,"14:00","Tesua","prox","Erika"
"6.3.2020",28,"14:00","Gaby","prox","Erika"
"6.3.2020",28,"14:00","Gaby","prox","Moni"
"6.3.2020",28,"14:00","Moni","prox","Tushi"
"6.3.2020",28,"14:00","Moni","prox","Raimee"
"6.3.2020",28,"14:00","Gaby","prox","Raimee"
"6.3.2020",28,"14:00","Tushi","prox","Jing"
"6.3.2020",28,"14:00","Giambo","groom","Tesua"
"6.3.2020",28,"14:01","Moni","groom","Tushi"
"6.3.2020",28,"14:03","Moni","groom","Tushi"
"6.3.2020",28,"14:05","Tushi","groom","Raimee"
"6.3.2020",28,"14:05","Ghineau","groom","Giambo"
"6.3.2020",28,"14:08","Geisha","groom","Gaby"
"6.3.2020",28,"14:09","Ghineau","groom","Giambo"
"6.3.2020",28,"14:12","Tushi","groom","Raimee"
"6.3.2020",28,"14:12","Gaby","groom","Roosje"
"6.3.2020",28,"14:13","Moni","groom","Geisha"
"6.3.2020",28,"14:15","Ghineau","prox","Giambo"
"6.3.2020",28,"14:15","Giambo","prox","Tesua"
"6.3.2020",28,"14:15","Giambo","prox","Geisha"
"6.3.2020",28,"14:15","Giambo","prox","Moni"
"6.3.2020",28,"14:15","Moni","prox","Geisha"
"6.3.2020",28,"14:15","Tesua","prox","Moni"
"6.3.2020",28,"14:15","Tesua","prox","Geisha"
"6.3.2020",28,"14:15","Moni","prox","Roosje"
"6.3.2020",28,"14:15","Geisha","prox","Roosje"
"6.3.2020",28,"14:15","Roosje","prox","Gaby"
"6.3.2020",28,"14:15","Jing","prox","Erika"
"6.3.2020",28,"14:15","Erika","prox","Raimee"
"6.3.2020",28,"14:15","Raimee","prox","Tushi"
"6.3.2020",28,"14:15","Raimee","prox","Fons"
"6.3.2020",28,"14:15","Tushi","prox","Fons"
"6.3.2020",28,"14:15","Tushi","prox","Gaby"
"6.3.2020",28,"14:15","Tushi","prox","Roosje"
